  #time                      mass                       x-momentum                 y-momentum                 z-momentum                 E_total                    E_kinetic                  E_internal                                           
  4.101489485770225263E-002  1.000000000000001332E+000 -3.191891195797325054E-016 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804506183E-001  2.009461271372139368E-001  7.675617138431699571E-001
  4.123431169899778592E-002  9.999999999999970024E-001  2.775557561562891351E-016  3.608224830031758756E-016  0.000000000000000000E+000  9.685078409804475097E-001  2.009461030367769852E-001  7.675617379436092680E-001
  4.145403647470526087E-002  9.999999999999992228E-001 -2.775557561562891351E-017 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804510624E-001  2.009457069446544675E-001  7.675621340357292599E-001
  4.167411514936721073E-002  1.000000000000000888E+000  4.857225732735059864E-017 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409804454003E-001  2.009452535610432022E-001  7.675625874193332532E-001
  4.189459486087725171E-002  1.000000000000001110E+000  5.134781488891348999E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804482868E-001  2.009452566777809313E-001  7.675625843025956074E-001
  4.211551038834848715E-002  1.000000000000001998E+000 -3.469446951953614189E-017 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804490640E-001  2.009454083391200019E-001  7.675624326412475718E-001
  4.233687554067577796E-002  9.999999999999980016E-001 -6.245004513516505540E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804521726E-001  2.009472856367215399E-001  7.675605553436486428E-001
  4.255868307457921773E-002  1.000000000000001554E+000 -4.857225732735059864E-017  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804379618E-001  2.009490218735499045E-001  7.675588191068307697E-001
  4.278090580011625899E-002  1.000000000000000222E+000  5.551115123125782702E-017  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804401822E-001  2.009529774872642061E-001  7.675548634931221859E-001
  4.300347413915890649E-002  9.999999999999986677E-001 -2.983724378680108202E-016 -1.804112415015879378E-016  0.000000000000000000E+000  9.685078409804386279E-001  2.009556681665800038E-001  7.675521728137993938E-001
  4.322632229730730136E-002  1.000000000000000000E+000  3.122502256758252770E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804467325E-001  2.009594954089072849E-001  7.675483455714867675E-001
  4.344943033474475691E-002  9.999999999999987788E-001 -2.498001805406602216E-016  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804337429E-001  2.009624387680440660E-001  7.675454022123223696E-001
  4.367277888004789110E-002  9.999999999999975575E-001  7.632783294297951215E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804357413E-001  2.009662781759573580E-001  7.675415628044282013E-001
  4.389635076290707150E-002  9.999999999999986677E-001  2.914335439641035919E-016  4.579669976578770729E-016  0.000000000000000000E+000  9.685078409804370736E-001  2.009696744543805202E-001  7.675381665260072594E-001
  4.412013636603905054E-002  1.000000000000001554E+000  8.326672684688674053E-017  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804390720E-001  2.009734506990421554E-001  7.675343902813510644E-001
  4.434413314371338233E-002  9.999999999999993339E-001  4.510281037539698445E-016  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804411814E-001  2.009778575591114058E-001  7.675299834212849781E-001
  4.456834123280324633E-002  1.000000000000000000E+000  5.551115123125782702E-017 -3.330669073875469621E-016  0.000000000000000000E+000  9.685078409804405153E-001  2.009828046149793601E-001  7.675250363654405605E-001
  4.479276020792008484E-002  1.000000000000000222E+000  3.469446951953614189E-017 -2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804477317E-001  2.009882216043417102E-001  7.675196193760774888E-001
  4.501738763145800293E-002  1.000000000000000666E+000  2.081668171172168513E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804480648E-001  2.009949861382241132E-001  7.675128548422880392E-001
  4.524221902781319637E-002  1.000000000000000222E+000 -3.330669073875469621E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804638300E-001  2.010020294614018321E-001  7.675058115191125685E-001
  4.546724693409079365E-002  9.999999999999991118E-001 -5.273559366969493567E-016 -2.775557561562891351E-016  0.000000000000000000E+000  9.685078409804479538E-001  2.010100712880350526E-001  7.674977696925097126E-001
  4.569246208107789753E-002  1.000000000000003109E+000  6.938893903907228378E-018 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804507293E-001  2.010181622447684280E-001  7.674896787357526895E-001
  4.591781481366608020E-002  9.999999999999986677E-001  1.942890293094023946E-016  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804557253E-001  2.010260923317134796E-001  7.674817486488135776E-001
  4.614330622202715559E-002  1.000000000000001332E+000 -3.400058012914541905E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804575017E-001  2.010354787981223912E-001  7.674723621824451891E-001
  4.636894033040721286E-002  9.999999999999981126E-001 -2.775557561562891351E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804532829E-001  2.010433845617028981E-001  7.674644564188609630E-001
  4.659472248725633758E-002  9.999999999999995559E-001 -6.036837696399288689E-016 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409804782629E-001  2.010535375116320189E-001  7.674543034689544907E-001
  4.682065898501741597E-002  9.999999999999982236E-001  3.538835890992686473E-016 -3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804781518E-001  2.010620062395131746E-001  7.674458347410788583E-001
  4.704675361644951315E-002  1.000000000000000888E+000 -9.714451465470119729E-017  2.636779683484746784E-016  0.000000000000000000E+000  9.685078409804733779E-001  2.010719559443351900E-001  7.674358850362674733E-001
  4.727300735188927350E-002  1.000000000000000000E+000  4.996003610813204432E-016  4.579669976578770729E-016  0.000000000000000000E+000  9.685078409804757094E-001  2.010818353203403519E-001  7.674260056602645319E-001
  4.749941769749040088E-002  1.000000000000000000E+000  2.775557561562891351E-017  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804953603E-001  2.010919579625992104E-001  7.674158830179982349E-001
  4.772598164758894146E-002  9.999999999999971134E-001  3.122502256758252770E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804979138E-001  2.011019442979992411E-001  7.674058966826028394E-001
  4.795270131578784067E-002  1.000000000000002220E+000 -3.538835890992686473E-016  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804515065E-001  2.011136602938474460E-001  7.673941806867619064E-001
  4.817957969800479301E-002  1.000000000000001776E+000  4.787836793695987581E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804579458E-001  2.011239538467828047E-001  7.673838871338217738E-001
  4.840661334494286705E-002  1.000000000000000888E+000 -1.804112415015879378E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804999122E-001  2.011355584224587822E-001  7.673722825581558160E-001
  4.863376871063571083E-002  1.000000000000001776E+000  4.024558464266192459E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804535049E-001  2.011473131939275072E-001  7.673605277866868413E-001
  4.886103874795537372E-002  9.999999999999964473E-001 -3.053113317719180486E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804330768E-001  2.011589195979472944E-001  7.673489213826636401E-001
  4.908842406842674200E-002  1.000000000000000000E+000 -9.714451465470119729E-017  4.302114220422481594E-016  0.000000000000000000E+000  9.685078409804347421E-001  2.011708293532349368E-001  7.673370116273743324E-001
  4.931592555511740694E-002  9.999999999999981126E-001  2.567390744445674500E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804370736E-001  2.011832147558966222E-001  7.673246262247092053E-001
  4.954354312176209585E-002  9.999999999999998890E-001  1.249000902703301108E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804372956E-001  2.011951962205946742E-001  7.673126447600155942E-001
  4.977127598997389823E-002  9.999999999999995559E-001  3.469446951953614189E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804388500E-001  2.012069945877458799E-001  7.673008463928567835E-001
  4.999912558837436849E-002  9.999999999999988898E-001  2.428612866367529932E-016  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804416255E-001  2.012197476822597808E-001  7.672880932983460189E-001
  5.022709474389025486E-002  9.999999999999982236E-001  2.220446049250313081E-016  3.469446951953614189E-016  0.000000000000000000E+000  9.685078409804388500E-001  2.012314703405594374E-001  7.672763706400516082E-001
  5.045518559142327109E-002  9.999999999999975575E-001  4.440892098500626162E-016  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804399602E-001  2.012440914101781830E-001  7.672637495704299759E-001
  5.068340068711932322E-002  1.000000000000000888E+000  3.191891195797325054E-016  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804354083E-001  2.012558019627340988E-001  7.672520390178645400E-001
  5.091174356216565666E-002  9.999999999999987788E-001 -1.526556658859590243E-016  5.134781488891348999E-016  0.000000000000000000E+000  9.685078409804376287E-001  2.012686410751009514E-001  7.672391999054953837E-001
  5.114021908691934737E-002  1.000000000000000222E+000 -4.163336342344337027E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804119826E-001  2.012801743178448954E-001  7.672276666627408925E-001
  5.136880909482165192E-002  9.999999999999997780E-001 -3.261280134836397337E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804162014E-001  2.012931257774409621E-001  7.672147152031481010E-001
  5.159751426557664111E-002  1.000000000000002220E+000 -2.914335439641035919E-016  4.996003610813204432E-016  0.000000000000000000E+000  9.685078409804159794E-001  2.013052987811053962E-001  7.672025421994823624E-001
  5.182634723520321285E-002  9.999999999999986677E-001 -1.387778780781445676E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804211974E-001  2.013177064820987350E-001  7.671901344984930482E-001
  5.205532006618047991E-002  1.000000000000000888E+000 -2.775557561562891351E-016  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804057653E-001  2.013304579530406091E-001  7.671773830275341322E-001
  5.228444361650316785E-002  1.000000000000000444E+000  1.526556658859590243E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804108723E-001  2.013433719138715272E-001  7.671644690667012156E-001
  5.251372936821332993E-002  9.999999999999995559E-001  2.081668171172168513E-016 -5.134781488891348999E-016  0.000000000000000000E+000  9.685078409804019905E-001  2.013566881896683702E-001  7.671511527908985162E-001
  5.274318596267575654E-002  1.000000000000000000E+000 -2.775557561562891351E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804077637E-001  2.013690103364771944E-001  7.671388306440898308E-001
  5.297282162126820682E-002  1.000000000000001776E+000 -3.400058012914541905E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804028787E-001  2.013826319496506423E-001  7.671252090309217397E-001
  5.320264184853897016E-002  9.999999999999995559E-001 -6.938893903907228378E-017 -3.330669073875469621E-016  0.000000000000000000E+000  9.685078409804033228E-001  2.013959635643572388E-001  7.671118774162186682E-001
  5.343265022963754329E-002  9.999999999999992228E-001 -1.387778780781445676E-016  5.273559366969493567E-016  0.000000000000000000E+000  9.685078409803791200E-001  2.014096196825048701E-001  7.670982212980522741E-001
  5.366281668403795335E-002  1.000000000000001332E+000  3.330669073875469621E-016 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409803837829E-001  2.014231744629639276E-001  7.670846665175981016E-001
  5.389314195787366091E-002  9.999999999999978906E-001  9.020562075079396891E-017 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409803832278E-001  2.014367434970108228E-001  7.670710974835484031E-001
  5.412363411450236972E-002  9.999999999999985567E-001 -3.330669073875469621E-016  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803944410E-001  2.014513609083230516E-001  7.670564800722345922E-001
  5.435430135792808370E-002  9.999999999999980016E-001 -4.163336342344337027E-017 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409803892230E-001  2.014650952807025275E-001  7.670427456998589744E-001
  5.458515079527019587E-002  9.999999999999980016E-001 -1.387778780781445676E-016 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803924426E-001  2.014796153140042956E-001  7.670282256665602594E-001
  5.481618901863674620E-002  1.000000000000001776E+000 -4.440892098500626162E-016  2.636779683484746784E-016  0.000000000000000000E+000  9.685078409803844490E-001  2.014938884805430874E-001  7.670139525000205794E-001
  5.504742194311890158E-002  1.000000000000000222E+000  2.914335439641035919E-016 -6.383782391594650107E-016  0.000000000000000000E+000  9.685078409803893340E-001  2.015085422440756058E-001  7.669992987364864234E-001
  5.527885390780383490E-002  9.999999999999998890E-001 -3.747002708109903324E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409803582478E-001  2.015235748802541305E-001  7.669842661003887230E-001
  5.551048907562186607E-002  9.999999999999994449E-001  2.289834988289385365E-016 -4.718447854656915297E-016  0.000000000000000000E+000  9.685078409803812294E-001  2.015377571526379419E-001  7.669700838280061328E-001
  5.574233088575905604E-002  9.999999999999982236E-001  2.428612866367529932E-016  3.469446951953614189E-016  0.000000000000000000E+000  9.685078409803923316E-001  2.015528654883940729E-001  7.669549754922471152E-001
  5.597436931841658081E-002  9.999999999999954481E-001 -1.734723475976807094E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804098731E-001  2.015675284519334864E-001  7.669403125287073131E-001
  5.620657901231779219E-002  9.999999999999986677E-001 -3.053113317719180486E-016  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409803953292E-001  2.015825600642650595E-001  7.669252809163736861E-001
  5.643896948441995409E-002  9.999999999999993339E-001  7.632783294297951215E-017 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804044330E-001  2.015977189897384114E-001  7.669101219909000289E-001
  5.667154875208238463E-002  1.000000000000003109E+000  8.326672684688674053E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803981048E-001  2.016120202506947734E-001  7.668958207299474417E-001
  5.690432363918040970E-002  9.999999999999994449E-001  1.734723475976807094E-016  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803975497E-001  2.016271673402639519E-001  7.668806736403732671E-001
  5.713729912632679875E-002  1.000000000000000444E+000 -4.163336342344337027E-016  4.302114220422481594E-016  0.000000000000000000E+000  9.685078409804047661E-001  2.016416570355932247E-001  7.668661839449818496E-001
  5.737047832144313853E-002  9.999999999999995559E-001 -2.081668171172168513E-017  5.551115123125782702E-016  0.000000000000000000E+000  9.685078409804084298E-001  2.016564672717235662E-001  7.668513737088542559E-001
  5.760386511517225083E-002  9.999999999999977796E-001 -4.093947403305264743E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804021016E-001  2.016714228997824598E-001  7.668364180807935027E-001
  5.783746279009394087E-002  9.999999999999992228E-001 -1.387778780781445676E-016 -4.857225732735059864E-016  0.000000000000000000E+000  9.685078409804077637E-001  2.016853929038478765E-001  7.668224480767291684E-001
  5.807127440075407487E-002  1.000000000000003331E+000  3.608224830031758756E-016 -2.914335439641035919E-016  0.000000000000000000E+000  9.685078409804011024E-001  2.017001909289046768E-001  7.668076500517437832E-001
  5.830530319005920725E-002  1.000000000000002220E+000  2.775557561562891351E-017 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804102062E-001  2.017147046182717340E-001  7.667931363623734509E-001
  5.853955282290508599E-002  1.000000000000001110E+000  1.249000902703301108E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804117605E-001  2.017291328668491812E-001  7.667787081137953376E-001
  5.877398516081833169E-002  1.000000000000000000E+000  6.938893903907228378E-017 -3.608224830031758756E-016  0.000000000000000000E+000  9.685078409804175337E-001  2.017439632602061605E-001  7.667638777204375256E-001
  5.900860654193047783E-002  9.999999999999988898E-001  3.330669073875469621E-016 -2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804098731E-001  2.017575716455819734E-001  7.667502693350609633E-001
  5.924342244003998059E-002  1.000000000000000444E+000  0.000000000000000000E+000  2.498001805406602216E-016  0.000000000000000000E+000  9.685078409804090960E-001  2.017716788435294228E-001  7.667361621371150404E-001
  5.947843770021254972E-002  1.000000000000000888E+000  1.595945597898662527E-016  3.885780586188047891E-016  0.000000000000000000E+000  9.685078409804097621E-001  2.017858327766020587E-001  7.667220082040361318E-001
  5.971365399960738840E-002  9.999999999999983347E-001 -2.636779683484746784E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804049882E-001  2.017995899948834548E-001  7.667082509857509054E-001
  5.994906970383674649E-002  1.000000000000001776E+000  4.857225732735059864E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804028787E-001  2.018139973151646116E-001  7.666938436654729960E-001
  6.018467928490606189E-002  9.999999999999974465E-001 -1.179611963664228824E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804036559E-001  2.018276879197508644E-001  7.666801530608863269E-001
  6.042047380006221324E-002  1.000000000000000888E+000 -1.665334536937734811E-016  2.220446049250313081E-016  0.000000000000000000E+000  9.685078409803988819E-001  2.018412231638800902E-001  7.666666178167468315E-001
  6.065644335084410810E-002  9.999999999999992228E-001  4.579669976578770729E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804093180E-001  2.018554093103553937E-001  7.666524316702758579E-001
  6.089257704484035694E-002  9.999999999999988898E-001  6.245004513516505540E-016  3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803801192E-001  2.018688141025198335E-001  7.666390268780908235E-001
  6.112886413510083827E-002  9.999999999999993339E-001  1.110223024625156540E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409803833388E-001  2.018828254959734447E-001  7.666250154846397935E-001
  6.136529412035147957E-002  9.999999999999971134E-001 -3.816391647148975608E-016  3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803689059E-001  2.018968757252696533E-001  7.666109652553593223E-001
  6.160185980179690157E-002  9.999999999999991118E-001 -1.387778780781445676E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803775656E-001  2.019099840827335013E-001  7.665978568978966123E-001
  6.183855113045656771E-002  1.000000000000000888E+000  1.595945597898662527E-016  5.551115123125782702E-016  0.000000000000000000E+000  9.685078409803604682E-001  2.019234814341932804E-001  7.665843595464401083E-001
  6.207534042936907470E-002  1.000000000000000000E+000 -2.775557561562891351E-017  3.608224830031758756E-016  0.000000000000000000E+000  9.685078409803663524E-001  2.019364528768724520E-001  7.665713881037683475E-001
  6.231222871915750861E-002  9.999999999999984457E-001 -2.706168622523819067E-016 -3.053113317719180486E-016  0.000000000000000000E+000  9.685078409803693500E-001  2.019489411226494946E-001  7.665588998579943025E-001
  6.254921819857836573E-002  9.999999999999988898E-001 -2.775557561562891351E-017 -3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803765664E-001  2.019618481758198580E-001  7.665459928048246052E-001
  6.278631134885934162E-002  1.000000000000001776E+000  1.734723475976807094E-016  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804313004E-001  2.019737770890194517E-001  7.665340638916141591E-001
  6.302351063763389494E-002  1.000000000000002442E+000  5.828670879282071837E-016 -2.775557561562891351E-016  0.000000000000000000E+000  9.685078409804537269E-001  2.019850578888138237E-001  7.665227830918116547E-001
  6.326081802143124211E-002  1.000000000000001776E+000  3.330669073875469621E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804410704E-001  2.019960172843012769E-001  7.665118236963208709E-001
  6.349823530056417087E-002  1.000000000000001110E+000 -5.967448757360216405E-016  4.302114220422481594E-016  0.000000000000000000E+000  9.685078409804824817E-001  2.020052048280191193E-001  7.665026361526044996E-001
  6.373576329862312706E-002  9.999999999999975575E-001  1.387778780781445676E-017  2.636779683484746784E-016  0.000000000000000000E+000  9.685078409804810384E-001  2.020134301501430307E-001  7.664944108304906356E-001
  6.397340266024412192E-002  9.999999999999980016E-001  6.383782391594650107E-016  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804820376E-001  2.020208295026298950E-001  7.664870114779993582E-001
  6.421115506602301237E-002  9.999999999999992228E-001 -2.775557561562891351E-017  3.469446951953614189E-016  0.000000000000000000E+000  9.685078409804834809E-001  2.020259655899977747E-001  7.664818753906332827E-001
  6.444902187179707420E-002  1.000000000000000000E+000 -3.816391647148975608E-016 -2.498001805406602216E-016  0.000000000000000000E+000  9.685078409804862565E-001  2.020297793135549524E-001  7.664780616670785474E-001
  6.468700514473404994E-002  9.999999999999976685E-001 -4.926614671774132148E-016  3.885780586188047891E-016  0.000000000000000000E+000  9.685078409804620536E-001  2.020324389910179985E-001  7.664754019896145021E-001
  6.492510903859746718E-002  9.999999999999988898E-001 -6.453171330633722391E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804723787E-001  2.020326908484363082E-001  7.664751501322013549E-001
  6.516333513597524774E-002  9.999999999999984457E-001 -7.424616477180734364E-016  3.747002708109903324E-016  0.000000000000000000E+000  9.685078409804682709E-001  2.020312620988703178E-001  7.664765788817529124E-001
  6.540166968992425223E-002  9.999999999999973355E-001  2.081668171172168513E-017  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804770416E-001  2.020288374596619363E-001  7.664790035209625430E-001
  6.564012084660608704E-002  9.999999999999955591E-001  2.081668171172168513E-016 -3.885780586188047891E-016  0.000000000000000000E+000  9.685078409804587229E-001  2.020242055792628721E-001  7.664836354013638831E-001
  6.587869542162586023E-002  1.000000000000000444E+000  3.469446951953614189E-017  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804679378E-001  2.020187353114664686E-001  7.664891056691601756E-001
  6.611739879172531809E-002  1.000000000000001776E+000 -2.081668171172168513E-016 -2.498001805406602216E-016  0.000000000000000000E+000  9.685078409804741550E-001  2.020122162750845329E-001  7.664956247055411120E-001
  6.635623403449836255E-002  9.999999999999973355E-001 -1.873501354054951662E-016  4.718447854656915297E-016  0.000000000000000000E+000  9.685078409804779298E-001  2.020038527566342390E-001  7.665039882239876867E-001
  6.659520258202589194E-002  9.999999999999988898E-001 -4.787836793695987581E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804722677E-001  2.019948302341985358E-001  7.665130107464299680E-001
  6.683430379315496994E-002  9.999999999999988898E-001  3.261280134836397337E-016 -2.636779683484746784E-016  0.000000000000000000E+000  9.685078409804764865E-001  2.019847741300864197E-001  7.665230668505412792E-001
  6.707353562862250484E-002  9.999999999999985567E-001 -7.632783294297951215E-017 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804847022E-001  2.019734441843478445E-001  7.665343967962745531E-001
  6.731289574642845830E-002  9.999999999999997780E-001  0.000000000000000000E+000  4.163336342344337027E-016  0.000000000000000000E+000  9.685078409804765975E-001  2.019620311326416617E-001  7.665458098479797089E-001
  6.755238200146221339E-002  9.999999999999995559E-001 -5.412337245047638135E-016  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804778188E-001  2.019500376460947599E-001  7.665578033345217257E-001
  6.779199268187227623E-002  1.000000000000002665E+000 -2.220446049250313081E-016 -4.302114220422481594E-016  0.000000000000000000E+000  9.685078409804750432E-001  2.019374712551316731E-001  7.665703697254822035E-001
  6.803174065596220843E-002  1.000000000000002220E+000 -6.106226635438360972E-016 -6.661338147750939243E-016  0.000000000000000000E+000  9.685078409804643851E-001  2.019252899388718769E-001  7.665825510417307864E-001
  6.827160672473311931E-002  1.000000000000000888E+000 -2.012279232133096230E-016 -1.804112415015879378E-016  0.000000000000000000E+000  9.685078409804616095E-001  2.019125757207729799E-001  7.665952652598304606E-001
  6.851157828187676158E-002  1.000000000000001110E+000 -6.938893903907228378E-017  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804546151E-001  2.018995269522677050E-001  7.666083140283288522E-001
  6.875166332093141097E-002  1.000000000000001998E+000 -3.469446951953614189E-017 -4.302114220422481594E-016  0.000000000000000000E+000  9.685078409804572797E-001  2.018870942528386281E-001  7.666207467277574850E-001
  6.899187058336739287E-002  1.000000000000000000E+000  2.359223927328457648E-016 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803913324E-001  2.018740425323912180E-001  7.666337984481750301E-001
  6.923220886742439961E-002  9.999999999999978906E-001  1.457167719820517959E-016  2.914335439641035919E-016  0.000000000000000000E+000  9.685078409803886679E-001  2.018612338168300213E-001  7.666466071637376700E-001
  6.947268642910858771E-002  9.999999999999971134E-001  1.318389841742373392E-016 -4.996003610813204432E-016  0.000000000000000000E+000  9.685078409803848931E-001  2.018493478524767681E-001  7.666584931280966408E-001
  6.971331035028016654E-002  1.000000000000001554E+000 -1.804112415015879378E-016 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803935529E-001  2.018372565545189790E-001  7.666705844260506275E-001
  6.995408585165285853E-002  9.999999999999987788E-001  1.457167719820517959E-016 -2.498001805406602216E-016  0.000000000000000000E+000  9.685078409803649091E-001  2.018255552785494511E-001  7.666822857020542115E-001
  7.019501637611658129E-002  9.999999999999984457E-001 -4.163336342344337027E-017 -2.636779683484746784E-016  0.000000000000000000E+000  9.685078409803731248E-001  2.018148333306759856E-001  7.666930076499280933E-001
  7.043610391625279576E-002  9.999999999999991118E-001  1.942890293094023946E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409803808963E-001  2.018038799460002419E-001  7.667039610345937062E-001
  7.067734901272154646E-002  9.999999999999964473E-001 -4.857225732735059864E-017 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409803855592E-001  2.017932954290120318E-001  7.667145455515824715E-001
  7.091875131745389860E-002  1.000000000000000000E+000 -3.608224830031758756E-016 -5.134781488891348999E-016  0.000000000000000000E+000  9.685078409803555832E-001  2.017837074419267795E-001  7.667241335386675294E-001
  7.116029002867282904E-002  1.000000000000000666E+000  2.012279232133096230E-016  7.077671781985372945E-016  0.000000000000000000E+000  9.685078409803651311E-001  2.017741707041013632E-001  7.667336702764888656E-001
  7.140279833876642113E-002  1.000000000000001332E+000 -2.289834988289385365E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409803498101E-001  2.017653245102967452E-001  7.667425164702479368E-001
  7.164528987262375193E-002  9.999999999999971134E-001  2.289834988289385365E-016 -2.220446049250313081E-016  0.000000000000000000E+000  9.685078409803571375E-001  2.017574931326626131E-001  7.667503478478772116E-001
  7.188778139706319958E-002  1.000000000000000000E+000 -2.706168622523819067E-016 -3.053113317719180486E-016  0.000000000000000000E+000  9.685078409803542510E-001  2.017497930595665290E-001  7.667580479209692434E-001
  7.213029277338661727E-002  1.000000000000000888E+000  1.318389841742373392E-016  5.967448757360216405E-016  0.000000000000000000E+000  9.685078409803542510E-001  2.017426318697693177E-001  7.667652091107703960E-001
  7.237283393824814337E-002  9.999999999999966693E-001 -2.498001805406602216E-016 -7.771561172376095783E-016  0.000000000000000000E+000  9.685078409803195010E-001  2.017364364614376848E-001  7.667714045190834327E-001
  7.261542256997791100E-002  9.999999999999992228E-001 -4.579669976578770729E-016  2.636779683484746784E-016  0.000000000000000000E+000  9.685078409803195010E-001  2.017303063824742171E-001  7.667775345980479829E-001
  7.285807517945616651E-002  1.000000000000000888E+000  0.000000000000000000E+000 -1.290634266126744478E-015  0.000000000000000000E+000  9.685078409803207222E-001  2.017242313404011833E-001  7.667836096401117185E-001
  7.310080729376403075E-002  9.999999999999971134E-001  1.942890293094023946E-016 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409803224986E-001  2.017189412161183304E-001  7.667888997643969029E-001
  7.334362918165987510E-002  1.000000000000001332E+000  1.526556658859590243E-016 -3.608224830031758756E-016  0.000000000000000000E+000  9.685078409803242749E-001  2.017140437332921032E-001  7.667937972472298469E-001
  7.358654889063534488E-002  1.000000000000000888E+000  6.800116025829083810E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803352661E-001  2.017090462377393589E-001  7.667987947427834516E-001
  7.382957449317342769E-002  9.999999999999980016E-001 -6.938893903907228378E-016  1.942890293094023946E-016  0.000000000000000000E+000  9.685078409803400401E-001  2.017046260600990348E-001  7.668032149204251358E-001
